plot_index,plot_desc,plot_date,plot_lat,plot_long,plot_depth_1,plot_depth_2,plot_depth_3,plot_depth_4,plot_depth_mean,plot_desc,empty,notes,L_count,P_count,A_count,total_BCMs,plot_lat_decimal,plot_long_decimal,dist_to_crest_m,dist_to_channel_m,perc_coral_heads,general_substrate,padina_present,sarg_present,turb_present,hal_present,bcm_index,bcm_species,bcm_substrate,bcm_length
37,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,3,p,dc,11
38,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,4,p,dc,4
39,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,5,p,dc,4
40,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,6,p,dc,7
41,north_barrier,11/9/19,17˚28’55.0”S,149˚49’55.4”W,180,220,210,140,187.5,10%dc_heads+sand,n,,0,7,0,7,-17.481944,-149.832056,529,190,10,sand,0,0,0,0,7,p,sand,7
35,north_barrier,11/9/19,17˚28’50.1”S,149˚49’55.1”W,210,170,200,210,197.5,20%dc_heads+sand,n,,1,0,0,1,-17.480583,-149.831972,378,326,20,sand,0,0,0,0,0,,,
36,north_barrier,11/9/19,17˚28’50.1”S,149˚49’55.1”W,210,170,200,210,197.5,20%dc_heads+sand,n,,1,0,0,1,-17.480583,-149.831972,378,326,20,sand,0,0,0,0,1,l,dc,7
36,north_barrier,11/9/19,17˚28’44.7”S,149˚49’54.2”W,210,220,150,160,185,60%dc_heads+sand+coral_rubble,y,,0,0,0,0,-17.479083,-149.831722,210,481,60,dc_fragments,0,0,0,0,0,,,
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,0,,,
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,1,l,dc,5
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,2,l,dc,1
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,3,l,dc,1
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,4,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,5,l,dc,1
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,6,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,7,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,8,l,dc,3
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,9,l,dc,1
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,10,l,dc,1
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,11,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,12,l,dc,4
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,13,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,14,l,dc,4
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,15,l,dc,5
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,16,l,dc,3
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,17,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,18,l,dc,2
37,north_barrier,11/9/19,17˚28’40.5”S,149˚49’55.5”W,140,130,120,120,127.5,20%turb+coral_rubble,n,,19,0,0,19,-17.477917,-149.832083,75,619,20,dc_fragments,0,0,1,0,19,l,dc,2
38,north_barrier,11/19/19,17˚29’00.0”S,149˚50’04.8”W,370,,,,370,no coral barren sand,y,,0,0,0,0,-17.483333,-149.834667,723,34,0,sand,0,0,0,0,0,,,
39,north_barrier,11/19/19,17˚28’55.0”S,149˚50’05.5”W,190,150,180,140,165,20%dc_heads+sand+pad,n,,0,1,3,4,-17.481944,-149.834861,584,185,20,sand,1,0,0,0,0,,,
39,north_barrier,11/19/19,17˚28’55.0”S,149˚50’05.5”W,190,150,180,140,165,20%dc_heads+sand+pad,n,,0,1,3,4,-17.481944,-149.834861,584,185,20,sand,1,0,0,0,1,a,pad,3
39,north_barrier,11/19/19,17˚28’55.0”S,149˚50’05.5”W,190,150,180,140,165,20%dc_heads+sand+pad,n,,0,1,3,4,-17.481944,-149.834861,584,185,20,sand,1,0,0,0,2,a,dc,10
39,north_barrier,11/19/19,17˚28’55.0”S,149˚50’05.5”W,190,150,180,140,165,20%dc_heads+sand+pad,n,,0,1,3,4,-17.481944,-149.834861,584,185,20,sand,1,0,0,0,3,a,dc,10
39,north_barrier,11/19/19,17˚28’55.0”S,149˚50’05.5”W,190,150,180,140,165,20%dc_heads+sand+pad,n,,0,1,3,4,-17.481944,-149.834861,584,185,20,sand,1,0,0,0,4,p,dc,14
40,north_barrier,11/19/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,0,,,
40,north_barrier,11/20/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,1,a,dc,2
40,north_barrier,11/21/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,2,a,dc,2
40,north_barrier,11/22/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,3,a,dc,6
40,north_barrier,11/23/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,4,a,dc,3
40,north_barrier,11/24/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,5,a,dc,4
40,north_barrier,11/25/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,6,a,dc,3
40,north_barrier,11/26/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,7,a,dc,4
40,north_barrier,11/27/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,8,a,dc,2
40,north_barrier,11/28/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,9,a,dc,1
40,north_barrier,11/29/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,10,a,dc,1
40,north_barrier,11/30/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,11,a,dc,2
40,north_barrier,12/1/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,12,a,dc,1
40,north_barrier,12/2/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,13,a,dc,1
40,north_barrier,12/3/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,14,a,dc,3
40,north_barrier,12/4/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,15,a,dc,2
40,north_barrier,12/5/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,16,a,dc,6
40,north_barrier,12/6/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,17,a,dc,5
40,north_barrier,12/7/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,18,a,dc,4
40,north_barrier,12/8/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,19,a,dc,1
40,north_barrier,12/9/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,20,a,dc,2
40,north_barrier,12/10/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,21,a,dc,3
40,north_barrier,12/11/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,22,a,dc,1
40,north_barrier,12/12/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,23,a,dc,1
40,north_barrier,12/13/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,24,a,dc,6
40,north_barrier,12/14/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,25,a,dc,4
40,north_barrier,12/15/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,26,a,dc,5
40,north_barrier,12/16/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,27,a,dc,6
40,north_barrier,12/17/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,28,a,dc,2
40,north_barrier,12/18/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,29,a,dc,3
40,north_barrier,12/19/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,30,a,dc,4
40,north_barrier,12/20/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,31,a,dc,8
40,north_barrier,12/21/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,32,a,dc,6
40,north_barrier,12/22/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,33,a,dc,4
40,north_barrier,12/23/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,34,a,dc,3
40,north_barrier,12/24/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,35,a,dc,3
40,north_barrier,12/25/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,36,a,dc,1
40,north_barrier,12/26/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,37,a,dc,1
40,north_barrier,12/27/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,38,a,dc,1
40,north_barrier,12/28/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,39,a,dc,1
40,north_barrier,12/29/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,40,a,dc,2
40,north_barrier,12/30/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,41,a,dc,2
40,north_barrier,12/31/19,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,42,a,dc,2
40,north_barrier,1/1/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,43,a,dc,3
40,north_barrier,1/2/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,44,a,dc,4
40,north_barrier,1/3/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,45,a,dc,3
40,north_barrier,1/4/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,46,a,dc,3
40,north_barrier,1/5/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,47,a,dc,4
40,north_barrier,1/6/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,48,a,dc,2
40,north_barrier,1/7/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,49,a,dc,6
40,north_barrier,1/8/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,50,a,dc,2
40,north_barrier,1/9/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,51,a,dc,2
40,north_barrier,1/10/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,52,a,dc,3
40,north_barrier,1/11/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,53,a,dc,3
40,north_barrier,1/12/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,54,a,dc,4
40,north_barrier,1/13/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,55,a,dc,2
40,north_barrier,1/14/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,56,a,dc,2
40,north_barrier,1/15/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,57,a,dc,1
40,north_barrier,1/16/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,58,a,dc,1
40,north_barrier,1/17/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,59,a,dc,4
40,north_barrier,1/18/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,60,a,dc,3
40,north_barrier,1/19/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,61,a,dc,5
40,north_barrier,1/20/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,62,a,dc,2
40,north_barrier,1/21/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,63,a,dc,2
40,north_barrier,1/22/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,64,a,dc,4
40,north_barrier,1/23/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,65,a,dc,2
40,north_barrier,1/24/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,66,a,dc,2
40,north_barrier,1/25/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,67,a,dc,1
40,north_barrier,1/26/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,68,a,dc,1
40,north_barrier,1/27/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,69,a,dc,1
40,north_barrier,1/28/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,70,a,dc,2
40,north_barrier,1/29/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,71,a,dc,3
40,north_barrier,1/30/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,72,a,dc,7
40,north_barrier,1/31/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,73,a,dc,4
40,north_barrier,2/1/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,74,a,dc,2
40,north_barrier,2/2/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,75,a,dc,2
40,north_barrier,2/3/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,76,a,dc,3
40,north_barrier,2/4/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,77,a,dc,1
40,north_barrier,2/5/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,78,a,dc,1
40,north_barrier,2/6/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,79,a,dc,1
40,north_barrier,2/7/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,80,a,dc,1
40,north_barrier,2/8/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,81,a,dc,3
40,north_barrier,2/9/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,82,a,dc,4
40,north_barrier,2/10/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,83,a,dc,2
40,north_barrier,2/11/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,84,a,dc,8
40,north_barrier,2/12/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,85,a,dc,3
40,north_barrier,2/13/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,86,a,dc,4
40,north_barrier,2/14/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,87,a,dc,2
40,north_barrier,2/15/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,88,a,dc,2
40,north_barrier,2/16/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,89,a,dc,3
40,north_barrier,2/17/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,90,a,dc,3
40,north_barrier,2/18/20,17˚28’49.6”S,149˚50’05.4”W,110,140,110,120,120,40%dc_heads+pad+sand,n,,0,11,143,154,-17.480444,-149.834833,417,352,40,sand,1,0,0,0,91,a,dc,3
